,plan_id,plan_label,distr,vote_circ,vote_sqre,total
2376,5202997392,396,1,116,127,243
2377,5202997392,396,2,138,123,261
2378,5202997392,396,3,120,129,249
2379,5202997392,396,4,128,128,256
2380,5202997392,396,5,123,126,249
2381,5202997392,396,6,133,109,242
2382,5202997520,397,1,123,133,256
2383,5202997520,397,2,138,123,261
2384,5202997520,397,3,120,129,249
2385,5202997520,397,4,120,123,243
2386,5202997520,397,5,124,125,249
2387,5202997520,397,6,133,109,242
2388,5202997648,398,1,126,132,258
2389,5202997648,398,2,138,123,261
2390,5202997648,398,3,120,129,249
2391,5202997648,398,4,120,123,243
2392,5202997648,398,5,121,126,247
2393,5202997648,398,6,133,109,242
2394,5202997776,399,1,121,128,249
2395,5202997776,399,2,117,127,244
2396,5202997776,399,3,135,111,246
2397,5202997776,399,4,121,135,256
2398,5202997776,399,5,130,130,260
2399,5202997776,399,6,134,111,245
2400,5202997904,400,1,122,127,249
2401,5202997904,400,2,117,127,244
2402,5202997904,400,3,132,115,247
2403,5202997904,400,4,133,129,262
2404,5202997904,400,5,128,128,256
2405,5202997904,400,6,126,116,242
2406,5202998032,401,1,129,123,252
2407,5202998032,401,2,126,125,251
2408,5202998032,401,3,136,121,257
2409,5202998032,401,4,117,140,257
2410,5202998032,401,5,122,117,239
2411,5202998032,401,6,128,116,244
2412,5202998160,402,1,112,142,254
2413,5202998160,402,2,125,133,258
2414,5202998160,402,3,127,110,237
2415,5202998160,402,4,123,123,246
2416,5202998160,402,5,133,122,255
2417,5202998160,402,6,138,112,250
2418,5202998288,403,1,131,126,257
2419,5202998288,403,2,117,121,238
2420,5202998288,403,3,140,112,252
2421,5202998288,403,4,119,134,253
2422,5202998288,403,5,124,126,250
2423,5202998288,403,6,127,123,250
2424,5202998416,404,1,120,131,251
2425,5202998416,404,2,131,130,261
2426,5202998416,404,3,134,111,245
2427,5202998416,404,4,117,124,241
2428,5202998416,404,5,130,125,255
2429,5202998416,404,6,126,121,247
2430,5202998544,405,1,120,131,251
2431,5202998544,405,2,126,121,247
2432,5202998544,405,3,139,120,259
2433,5202998544,405,4,117,124,241
2434,5202998544,405,5,130,125,255
2435,5202998544,405,6,126,121,247
2436,5202998672,406,1,120,133,253
2437,5202998672,406,2,122,128,250
2438,5202998672,406,3,137,105,242
2439,5202998672,406,4,124,123,247
2440,5202998672,406,5,136,125,261
2441,5202998672,406,6,119,128,247
2442,5202998800,407,1,112,137,249
2443,5202998800,407,2,122,126,248
2444,5202998800,407,3,130,117,247
2445,5202998800,407,4,123,135,258
2446,5202998800,407,5,137,103,240
2447,5202998800,407,6,134,124,258
2448,5202998928,408,1,111,136,247
2449,5202998928,408,2,122,125,247
2450,5202998928,408,3,124,124,248
2451,5202998928,408,4,128,130,258
2452,5202998928,408,5,137,108,245
2453,5202998928,408,6,136,119,255
2454,5202999056,409,1,124,124,248
2455,5202999056,409,2,121,123,244
2456,5202999056,409,3,121,124,245
2457,5202999056,409,4,133,117,250
2458,5202999056,409,5,149,114,263
2459,5202999056,409,6,110,140,250
2460,5202999184,410,1,120,117,237
2461,5202999184,410,2,121,123,244
2462,5202999184,410,3,121,124,245
2463,5202999184,410,4,133,117,250
2464,5202999184,410,5,149,114,263
2465,5202999184,410,6,114,147,261
2466,5202999312,411,1,142,118,260
2467,5202999312,411,2,122,125,247
2468,5202999312,411,3,121,124,245
2469,5202999312,411,4,116,132,248
2470,5202999312,411,5,139,99,238
2471,5202999312,411,6,118,144,262
2472,5202999440,412,1,125,124,249
2473,5202999440,412,2,132,116,248
2474,5202999440,412,3,124,123,247
2475,5202999440,412,4,124,137,261
2476,5202999440,412,5,140,106,246
2477,5202999440,412,6,113,136,249
2478,5202999568,413,1,124,120,244
2479,5202999568,413,2,124,131,255
2480,5202999568,413,3,132,121,253
2481,5202999568,413,4,124,116,240
2482,5202999568,413,5,146,111,257
2483,5202999568,413,6,108,143,251
2484,5202999696,414,1,127,116,243
2485,5202999696,414,2,121,139,260
2486,5202999696,414,3,128,109,237
2487,5202999696,414,4,130,127,257
2488,5202999696,414,5,133,121,254
2489,5202999696,414,6,119,130,249
2490,5202999824,415,1,127,116,243
2491,5202999824,415,2,121,139,260
2492,5202999824,415,3,128,109,237
2493,5202999824,415,4,127,118,245
2494,5202999824,415,5,133,121,254
2495,5202999824,415,6,122,139,261
2496,5203000080,416,1,128,120,248
2497,5203000080,416,2,128,119,247
2498,5203000080,416,3,117,130,247
2499,5203000080,416,4,121,135,256
2500,5203000080,416,5,119,122,241
2501,5203000080,416,6,145,116,261
2502,5203000208,417,1,122,123,245
2503,5203000208,417,2,136,111,247
2504,5203000208,417,3,131,126,257
2505,5203000208,417,4,121,124,245
2506,5203000208,417,5,111,141,252
2507,5203000208,417,6,137,117,254
2508,5203000336,418,1,116,131,247
2509,5203000336,418,2,129,116,245
2510,5203000336,418,3,126,133,259
2511,5203000336,418,4,130,109,239
2512,5203000336,418,5,129,121,250
2513,5203000336,418,6,128,132,260
2514,5203000464,419,1,133,128,261
2515,5203000464,419,2,129,111,240
2516,5203000464,419,3,123,139,262
2517,5203000464,419,4,138,101,239
2518,5203000464,419,5,125,126,251
2519,5203000464,419,6,110,137,247
2520,5203000592,420,1,129,125,254
2521,5203000592,420,2,139,120,259
2522,5203000592,420,3,123,139,262
2523,5203000592,420,4,138,101,239
2524,5203000592,420,5,119,120,239
2525,5203000592,420,6,110,137,247
2526,5203000720,421,1,133,107,240
2527,5203000720,421,2,140,114,254
2528,5203000720,421,3,111,133,244
2529,5203000720,421,4,129,129,258
2530,5203000720,421,5,127,136,263
2531,5203000720,421,6,118,123,241
2532,5203000848,422,1,133,114,247
2533,5203000848,422,2,143,119,262
2534,5203000848,422,3,113,133,246
2535,5203000848,422,4,126,119,245
2536,5203000848,422,5,113,137,250
2537,5203000848,422,6,130,120,250
2538,5203000976,423,1,137,122,259
2539,5203000976,423,2,127,110,237
2540,5203000976,423,3,122,132,254
2541,5203000976,423,4,130,120,250
2542,5203000976,423,5,119,136,255
2543,5203000976,423,6,123,122,245
2544,5203001104,424,1,125,118,243
2545,5203001104,424,2,138,109,247
2546,5203001104,424,3,129,128,257
2547,5203001104,424,4,116,142,258
2548,5203001104,424,5,112,125,237
2549,5203001104,424,6,138,120,258
2550,5203001232,425,1,132,117,249
2551,5203001232,425,2,145,115,260
2552,5203001232,425,3,119,127,246
2553,5203001232,425,4,117,121,238
2554,5203001232,425,5,117,129,246
2555,5203001232,425,6,128,133,261
2556,5205233744,426,1,135,122,257
2557,5205233744,426,2,133,104,237
2558,5205233744,426,3,121,139,260
2559,5205233744,426,4,115,122,237
2560,5205233744,426,5,116,132,248
2561,5205233744,426,6,138,123,261
2562,5205233872,427,1,142,117,259
2563,5205233872,427,2,131,127,258
2564,5205233872,427,3,123,121,244
2565,5205233872,427,4,115,122,237
2566,5205233872,427,5,111,136,247
2567,5205233872,427,6,136,119,255
2568,5205234000,428,1,140,102,242
2569,5205234000,428,2,127,116,243
2570,5205234000,428,3,125,133,258
2571,5205234000,428,4,117,129,246
2572,5205234000,428,5,119,143,262
2573,5205234000,428,6,130,119,249
2574,5205234128,429,1,135,120,255
2575,5205234128,429,2,125,119,244
2576,5205234128,429,3,115,131,246
2577,5205234128,429,4,120,143,263
2578,5205234128,429,5,138,99,237
2579,5205234128,429,6,125,130,255
2580,5205234256,430,1,127,121,248
2581,5205234256,430,2,127,119,246
2582,5205234256,430,3,123,130,253
2583,5205234256,430,4,120,143,263
2584,5205234256,430,5,138,99,237
2585,5205234256,430,6,123,130,253
2586,5205234384,431,1,134,128,262
2587,5205234384,431,2,123,121,244
2588,5205234384,431,3,123,128,251
2589,5205234384,431,4,116,131,247
2590,5205234384,431,5,141,107,248
2591,5205234384,431,6,121,127,248
2592,5205234512,432,1,130,107,237
2593,5205234512,432,2,148,113,261
2594,5205234512,432,3,115,131,246
2595,5205234512,432,4,115,133,248
2596,5205234512,432,5,139,117,256
2597,5205234512,432,6,111,141,252
2598,5205234640,433,1,144,112,256
2599,5205234640,433,2,112,132,244
2600,5205234640,433,3,117,127,244
2601,5205234640,433,4,141,115,256
2602,5205234640,433,5,130,122,252
2603,5205234640,433,6,114,134,248
2604,5205234768,434,1,144,112,256
2605,5205234768,434,2,112,132,244
2606,5205234768,434,3,117,127,244
2607,5205234768,434,4,135,111,246
2608,5205234768,434,5,130,122,252
2609,5205234768,434,6,120,138,258
2610,5205234896,435,1,133,123,256
2611,5205234896,435,2,130,108,238
2612,5205234896,435,3,113,126,239
2613,5205234896,435,4,137,120,257
2614,5205234896,435,5,124,137,261
2615,5205234896,435,6,121,128,249
2616,5205235024,436,1,127,122,249
2617,5205235024,436,2,128,119,247
2618,5205235024,436,3,122,125,247
2619,5205235024,436,4,146,116,262
2620,5205235024,436,5,118,140,258
2621,5205235024,436,6,117,120,237
2622,5205235152,437,1,125,125,250
2623,5205235152,437,2,134,125,259
2624,5205235152,437,3,119,126,245
2625,5205235152,437,4,138,103,241
2626,5205235152,437,5,120,134,254
2627,5205235152,437,6,122,129,251
2628,5205235280,438,1,113,126,239
2629,5205235280,438,2,135,118,253
2630,5205235280,438,3,128,132,260
2631,5205235280,438,4,133,114,247
2632,5205235280,438,5,126,125,251
2633,5205235280,438,6,123,127,250
2634,5205235408,439,1,113,126,239
2635,5205235408,439,2,115,129,244
2636,5205235408,439,3,132,128,260
2637,5205235408,439,4,135,112,247
2638,5205235408,439,5,124,137,261
2639,5205235408,439,6,139,110,249
2640,5205235536,440,1,117,130,247
2641,5205235536,440,2,119,129,248
2642,5205235536,440,3,139,120,259
2643,5205235536,440,4,128,121,249
2644,5205235536,440,5,116,132,248
2645,5205235536,440,6,139,110,249
2646,5205235664,441,1,123,130,253
2647,5205235664,441,2,119,129,248
2648,5205235664,441,3,133,120,253
2649,5205235664,441,4,128,121,249
2650,5205235664,441,5,116,132,248
2651,5205235664,441,6,139,110,249
2652,5205235792,442,1,136,121,257
2653,5205235792,442,2,127,134,261
2654,5205235792,442,3,137,115,252
2655,5205235792,442,4,113,126,239
2656,5205235792,442,5,122,129,251
2657,5205235792,442,6,123,117,240
2658,5205235920,443,1,134,126,260
2659,5205235920,443,2,120,128,248
2660,5205235920,443,3,129,118,247
2661,5205235920,443,4,127,132,259
2662,5205235920,443,5,111,129,240
2663,5205235920,443,6,137,109,246
2664,5205236048,444,1,134,126,260
2665,5205236048,444,2,126,123,249
2666,5205236048,444,3,129,118,247
2667,5205236048,444,4,127,132,259
2668,5205236048,444,5,111,129,240
2669,5205236048,444,6,131,114,245
2670,5205236176,445,1,132,112,244
2671,5205236176,445,2,115,142,257
2672,5205236176,445,3,122,117,239
2673,5205236176,445,4,122,136,258
2674,5205236176,445,5,131,128,259
2675,5205236176,445,6,136,107,243
2676,5205236304,446,1,133,109,242
2677,5205236304,446,2,128,118,246
2678,5205236304,446,3,123,132,255
2679,5205236304,446,4,123,132,255
2680,5205236304,446,5,126,136,262
2681,5205236304,446,6,125,115,240
2682,5205236432,447,1,134,108,242
2683,5205236432,447,2,118,125,243
2684,5205236432,447,3,121,134,255
2685,5205236432,447,4,132,130,262
2686,5205236432,447,5,118,120,238
2687,5205236432,447,6,135,125,260
2688,5205236560,448,1,138,104,242
2689,5205236560,448,2,122,123,245
2690,5205236560,448,3,116,139,255
2691,5205236560,448,4,122,131,253
2692,5205236560,448,5,134,122,256
2693,5205236560,448,6,126,123,249
2694,5205236688,449,1,142,115,257
2695,5205236688,449,2,122,140,262
2696,5205236688,449,3,117,141,258
2697,5205236688,449,4,133,106,239
2698,5205236688,449,5,128,113,241
2699,5205236688,449,6,116,127,243
2700,5205236816,450,1,146,111,257
2701,5205236816,450,2,112,142,254
2702,5205236816,450,3,121,122,243
2703,5205236816,450,4,127,121,248
2704,5205236816,450,5,130,120,250
2705,5205236816,450,6,122,126,248
2706,5205236944,451,1,146,107,253
2707,5205236944,451,2,109,139,248
2708,5205236944,451,3,127,134,261
2709,5205236944,451,4,132,115,247
2710,5205236944,451,5,130,118,248
2711,5205236944,451,6,114,129,243
2712,5205237072,452,1,146,107,253
2713,5205237072,452,2,113,148,261
2714,5205237072,452,3,123,125,248
2715,5205237072,452,4,132,115,247
2716,5205237072,452,5,130,118,248
2717,5205237072,452,6,114,129,243
2718,5205237200,453,1,140,117,257
2719,5205237200,453,2,109,129,238
2720,5205237200,453,3,126,119,245
2721,5205237200,453,4,125,119,244
2722,5205237200,453,5,135,128,263
2723,5205237200,453,6,123,130,253
2724,5205237328,454,1,133,129,262
2725,5205237328,454,2,105,134,239
2726,5205237328,454,3,128,121,249
2727,5205237328,454,4,121,117,238
2728,5205237328,454,5,130,121,251
2729,5205237328,454,6,141,120,261
2730,5205237456,455,1,123,118,241
2731,5205237456,455,2,119,124,243
2732,5205237456,455,3,118,130,248
2733,5205237456,455,4,141,114,255
2734,5205237456,455,5,121,133,254
2735,5205237456,455,6,136,123,259
2736,5205237584,456,1,123,118,241
2737,5205237584,456,2,118,136,254
2738,5205237584,456,3,121,129,250
2739,5205237584,456,4,141,114,255
2740,5205237584,456,5,126,132,258
2741,5205237584,456,6,129,113,242
2742,5205237712,457,1,133,129,262
2743,5205237712,457,2,114,132,246
2744,5205237712,457,3,132,126,258
2745,5205237712,457,4,140,102,242
2746,5205237712,457,5,117,131,248
2747,5205237712,457,6,122,122,244
2748,5207449744,458,1,128,121,249
2749,5207449744,458,2,117,130,247
2750,5207449744,458,3,138,123,261
2751,5207449744,458,4,140,110,250
2752,5207449744,458,5,116,132,248
2753,5207449744,458,6,119,126,245
2754,5207449872,459,1,113,126,239
2755,5207449872,459,2,122,128,250
2756,5207449872,459,3,127,122,249
2757,5207449872,459,4,142,118,260
2758,5207449872,459,5,116,142,258
2759,5207449872,459,6,138,106,244
2760,5207450000,460,1,113,126,239
2761,5207450000,460,2,126,135,261
2762,5207450000,460,3,123,115,238
2763,5207450000,460,4,142,118,260
2764,5207450000,460,5,116,142,258
2765,5207450000,460,6,138,106,244
2766,5207450128,461,1,113,126,239
2767,5207450128,461,2,118,128,246
2768,5207450128,461,3,131,122,253
2769,5207450128,461,4,142,118,260
2770,5207450128,461,5,116,142,258
2771,5207450128,461,6,138,106,244
2772,5207450256,462,1,122,125,247
2773,5207450256,462,2,128,115,243
2774,5207450256,462,3,117,126,243
2775,5207450256,462,4,134,115,249
2776,5207450256,462,5,117,140,257
2777,5207450256,462,6,140,121,261
2778,5207450384,463,1,121,120,241
2779,5207450384,463,2,120,143,263
2780,5207450384,463,3,125,120,245
2781,5207450384,463,4,128,121,249
2782,5207450384,463,5,139,124,263
2783,5207450384,463,6,125,114,239
2784,5207450512,464,1,131,124,255
2785,5207450512,464,2,128,129,257
2786,5207450512,464,3,126,124,250
2787,5207450512,464,4,129,117,246
2788,5207450512,464,5,125,122,247
2789,5207450512,464,6,119,126,245
2790,5207450640,465,1,135,124,259
2791,5207450640,465,2,138,121,259
2792,5207450640,465,3,118,132,250
2793,5207450640,465,4,144,111,255
2794,5207450640,465,5,110,128,238
2795,5207450640,465,6,113,126,239
2796,5207450768,466,1,133,129,262
2797,5207450768,466,2,134,119,253
2798,5207450768,466,3,121,137,258
2799,5207450768,466,4,134,103,237
2800,5207450768,466,5,114,126,240
2801,5207450768,466,6,122,128,250
2802,5207450896,467,1,120,121,241
2803,5207450896,467,2,120,136,256
2804,5207450896,467,3,121,132,253
2805,5207450896,467,4,135,123,258
2806,5207450896,467,5,140,105,245
2807,5207450896,467,6,122,125,247
2808,5207451024,468,1,120,121,241
2809,5207451024,468,2,119,135,254
2810,5207451024,468,3,122,133,255
2811,5207451024,468,4,135,123,258
2812,5207451024,468,5,140,105,245
2813,5207451024,468,6,122,125,247
2814,5207451152,469,1,121,121,242
2815,5207451152,469,2,119,134,253
2816,5207451152,469,3,122,133,255
2817,5207451152,469,4,134,123,257
2818,5207451152,469,5,140,106,246
2819,5207451152,469,6,122,125,247
2820,5207451280,470,1,128,123,251
2821,5207451280,470,2,119,135,254
2822,5207451280,470,3,114,127,241
2823,5207451280,470,4,134,119,253
2824,5207451280,470,5,144,112,256
2825,5207451280,470,6,119,126,245
2826,5207451408,471,1,137,124,261
2827,5207451408,471,2,119,125,244
2828,5207451408,471,3,112,135,247
2829,5207451408,471,4,137,126,263
2830,5207451408,471,5,140,106,246
2831,5207451408,471,6,113,126,239
2832,5207451536,472,1,137,124,261
2833,5207451536,472,2,119,125,244
2834,5207451536,472,3,113,137,250
2835,5207451536,472,4,136,124,260
2836,5207451536,472,5,140,106,246
2837,5207451536,472,6,113,126,239
2838,5207451664,473,1,128,121,249
2839,5207451664,473,2,117,126,243
2840,5207451664,473,3,115,138,253
2841,5207451664,473,4,140,122,262
2842,5207451664,473,5,145,109,254
2843,5207451664,473,6,113,126,239
2844,5207451792,474,1,121,124,245
2845,5207451792,474,2,122,141,263
2846,5207451792,474,3,126,118,244
2847,5207451792,474,4,128,126,254
2848,5207451792,474,5,135,105,240
2849,5207451792,474,6,126,128,254
2850,5207451920,475,1,121,124,245
2851,5207451920,475,2,114,140,254
2852,5207451920,475,3,126,118,244
2853,5207451920,475,4,128,126,254
2854,5207451920,475,5,143,106,249
2855,5207451920,475,6,126,128,254
2856,5207452176,476,1,137,109,246
2857,5207452176,476,2,118,139,257
2858,5207452176,476,3,120,129,249
2859,5207452176,476,4,129,117,246
2860,5207452176,476,5,114,129,243
2861,5207452176,476,6,140,119,259
2862,5207452304,477,1,118,128,246
2863,5207452304,477,2,136,113,249
2864,5207452304,477,3,119,135,254
2865,5207452304,477,4,137,118,255
2866,5207452304,477,5,122,129,251
2867,5207452304,477,6,126,119,245
2868,5207452560,478,1,116,136,252
2869,5207452560,478,2,125,119,244
2870,5207452560,478,3,124,126,250
2871,5207452560,478,4,130,114,244
2872,5207452560,478,5,129,122,251
2873,5207452560,478,6,134,125,259
2874,5207452688,479,1,113,126,239
2875,5207452688,479,2,125,117,242
2876,5207452688,479,3,125,125,250
2877,5207452688,479,4,140,121,261
2878,5207452688,479,5,121,128,249
2879,5207452688,479,6,134,125,259
2880,5207452816,480,1,122,121,243
2881,5207452816,480,2,125,136,261
2882,5207452816,480,3,126,113,239
2883,5207452816,480,4,131,124,255
2884,5207452816,480,5,118,134,252
2885,5207452816,480,6,136,114,250
2886,5207452944,481,1,111,136,247
2887,5207452944,481,2,117,133,250
2888,5207452944,481,3,129,125,254
2889,5207452944,481,4,143,104,247
2890,5207452944,481,5,113,126,239
2891,5207452944,481,6,145,118,263
2892,5207453072,482,1,114,126,240
2893,5207453072,482,2,122,131,253
2894,5207453072,482,3,127,123,250
2895,5207453072,482,4,127,134,261
2896,5207453072,482,5,124,118,242
2897,5207453072,482,6,144,110,254
2898,5207453200,483,1,114,126,240
2899,5207453200,483,2,122,131,253
2900,5207453200,483,3,131,132,263
2901,5207453200,483,4,123,125,248
2902,5207453200,483,5,124,118,242
2903,5207453200,483,6,144,110,254
2904,5207453328,484,1,116,142,258
2905,5207453328,484,2,121,120,241
2906,5207453328,484,3,126,129,255
2907,5207453328,484,4,132,117,249
2908,5207453328,484,5,125,114,239
2909,5207453328,484,6,138,120,258
2910,5207453456,485,1,130,129,259
2911,5207453456,485,2,122,128,250
2912,5207453456,485,3,120,123,243
2913,5207453456,485,4,133,121,254
2914,5207453456,485,5,127,120,247
2915,5207453456,485,6,126,121,247
2916,5207453584,486,1,141,122,263
2917,5207453584,486,2,113,126,239
2918,5207453584,486,3,119,127,246
2919,5207453584,486,4,130,125,255
2920,5207453584,486,5,130,107,237
2921,5207453584,486,6,125,135,260
2922,5209682000,487,1,130,125,255
2923,5209682000,487,2,117,127,244
